"","Name","Rating","latitude","longitude","price","review_count","categories"
"33","FOB Poke Bar",4.5,47.6138005187095,-122.343868017197,"$$",662,"Poke Salad Hawaiian"
"34","Metropolitan Grill",4,47.6044399,-122.3342,"$$$$",1559,"American (Traditional) Steakhouses"
"35","Moore Coffee Shop",4.5,47.611705,-122.3412531,"$",925,"Coffee & Tea Sandwiches Waffles"
"36","Some Random Bar",4.5,47.6155010022786,-122.349802245912,"$$",811,"American (New) Cocktail Bars Breakfast & Brunch"
"37","Tat's Delicatessen",4.5,47.6015989850198,-122.332317061304,"$$",1050,"Delis Cheesesteaks Sandwiches"
"38","Fogón Cocina Mexicana",4.5,47.6153793,-122.3240814,"$$",1146,"Mexican"
"39","goPoké",4.5,47.5982,-122.32528,"$$",634,"Poke Hawaiian Desserts"
"40","Morsel",4.5,47.6646650792784,-122.31296368003,"$",869,"Coffee & Tea Sandwiches"
"41","Café Besalu",4.5,47.671821301106,-122.38782088382,"$",795,"Bakeries Coffee & Tea French"
"42","Sushi Kashiba",4.5,47.6098011662063,-122.341460804441,"$$$$",814,"Japanese Sushi Bars"
"43","Canlis",4,47.6430119,-122.3467676,"$$$$",1328,"American (New) Seafood"
"44","Cascina Spinasse",4.5,47.61505,-122.31442,"$$$",898,"Italian"
"45","Taste of India",4,47.669083,-122.317484,"$$",1357,"Indian"
"46","The Walrus and the Carpenter",4,47.66351,-122.38022,"$$$",1466,"Seafood Tapas/Small Plates"
"47","Dahlia Bakery",4.5,47.6131855205192,-122.340556830168,"$",888,"Bakeries Patisserie/Cake Shop Breakfast & Brunch"
"48","Zig Zag Cafe",4.5,47.6083803,-122.3414779,"$$",953,"American (New) Cocktail Bars Mediterranean"
"49","Top Pot Doughnuts",4,47.6151731973087,-122.34128517325,"$",1606,"Bakeries Coffee & Tea Donuts"
"50","Daily Dozen Doughnut",4.5,47.6086751,-122.3402434,"$",940,"Bakeries Donuts Food Stands"
"51","Biscuit and Bean",4.5,47.67184,-122.37657,"$",656,"Coffee & Tea Breakfast & Brunch"
"52","Biscuit Bitch",4.5,47.614767,-122.345278,"$",955,"Breakfast & Brunch Southern"
"53","Serious Pie & Biscuit",4,47.6221655931029,-122.338662374865,"$$",1560,"Pizza Sandwiches Bars"
"54","HoneyHole Sandwiches",4,47.61393,-122.3232,"$$",1243,"Bars Sandwiches"
"55","Maneki",4,47.59974,-122.32614,"$$",1090,"Japanese Sushi Bars"
"56","Von's 1000 Spirits",4,47.606565,-122.338337,"$$",1113,"American (New) Pizza Venues & Event Spaces"
"57","RockCreek Seafood & Spirits",4.5,47.6594842489603,-122.349788737434,"$$$",792,"Seafood Tapas/Small Plates"
"58","8oz Burger & Co",4,47.6131289631218,-122.321055232102,"$$",1428,"Burgers Bars Salad"
"59","Gelatiamo",4.5,47.60899,-122.33671,"$",663,"Bakeries Ice Cream & Frozen Yogurt Gelato"
"60","Rocco's",4,47.6140031078304,-122.345133,"$$",1132,"Bars Pizza"
"61","Chan Seattle",4.5,47.6098823547363,-122.341438293457,"$$",759,"Asian Fusion Korean Gastropubs"
"62","Quinn's",4,47.61386,-122.31922,"$$",1282,"American (New) Pubs"
"63","Dahlia Lounge",4,47.61304,-122.34058,"$$$",1516,"American (New) Seafood Breakfast & Brunch"
"64","Skillet Capitol Hill",4,47.613138,-122.31386,"$$",1689,"Breakfast & Brunch American (New)"
"65","Momiji",4,47.61482,-122.31657,"$$",1202,"Japanese Sushi Bars Asian Fusion"
"66","El Gaucho",4,47.6147330738928,-122.349196290354,"$$$$",1090,"Steakhouses Seafood Venues & Event Spaces"
"67","Bongos",4.5,47.6767449533551,-122.346925400198,"$",705,"Cuban Caribbean"
"68","Petra Mediterranean Bistro",4.5,47.61669,-122.34653,"$$",954,"Mediterranean Middle Eastern Greek"
"69","Wasabi Sushi & Izakaya",4,47.614196,-122.346226,"$$",1388,"Sushi Bars Izakaya Ramen"
"70","Monorail Espresso",4.5,47.611,-122.33545,"$",469,"Coffee & Tea"
"71","Taylor Shellfish Farms - Seattle",4,47.614652,-122.328081,"$$",892,"Seafood Live/Raw Food"
"72","Seattle Coffee Works",4.5,47.60879,-122.33948,"$",807,"Coffee Roasteries"
"73","Hot Cakes Molten Chocolate Cakery",4,47.6680853271588,-122.38557639577,"$$",1195,"Bakeries Coffee & Tea Patisserie/Cake Shop"
"74","Portage Bay Cafe - Roosevelt",4,47.65757,-122.3176,"$$",1946,"American (New) Breakfast & Brunch Cafes"
"75","Palisade",4,47.6311269,-122.3901918,"$$$",1267,"Seafood Steakhouses Asian Fusion"
"76","Musashi's",4,47.66161,-122.34047,"$$",1087,"Sushi Bars Japanese"
"77","Café Presse",4,47.6120529174805,-122.317108154297,"$$",1104,"French Bars Breakfast & Brunch"
"78","Biscuit Bitch",4.5,47.60324,-122.3321,"$",776,"Southern Breakfast & Brunch Coffee & Tea"
"79","Royal Grinders",4.5,47.6513,-122.35078,"$",583,"Sandwiches"
"80","Molly Moon's Homemade Ice Cream",4,47.6614912966508,-122.338043573655,"$",1210,"Ice Cream & Frozen Yogurt"
"81","Italian Family Pizza",4.5,47.6093542,-122.3255851,"$$",842,"Pizza Italian"
"82","Geraldine's Counter",4,47.5580008,-122.2848526,"$$",1080,"American (Traditional) Breakfast & Brunch Diners"
"83","Witness",4.5,47.6225508133524,-122.320680460381,"$$",699,"Southern Cocktail Bars"
"84","Sweet Iron Waffles",4,47.60741,-122.33519,"$",1240,"Breakfast & Brunch Waffles Coffee & Tea"
"85","Hello Robin",4.5,47.6238087792208,-122.307136621784,"$",543,"Bakeries"
"86","Cafe Turko",4,47.6494089483896,-122.347989527251,"$$",845,"Halal Turkish Mediterranean"
"87","The Capital Grille",4,47.60826,-122.33538,"$$$",802,"Steakhouses Seafood Wine Bars"
"88","Mighty-O Donuts",4.5,47.668804,-122.333258,"$",735,"Donuts Vegan Bakeries"
"89","Kedai Makan",4.5,47.6179,-122.32658,"$$",633,"Malaysian Noodles"
"90","Altura",4.5,47.62488,-122.32115,"$$$$",490,"Italian"
"91","Harbor City Restaurant",4,47.59821,-122.32339,"$$",1395,"Barbeque Dim Sum Cantonese"
"92","Tsukushinbo",4,47.59985,-122.32681,"$$",791,"Japanese Sushi Bars Seafood"
"93","Barolo Ristorante",4,47.614719,-122.3374525,"$$",1051,"Italian Wine Bars"
"94","Matts in the Market",4,47.60888,-122.34036,"$$$",913,"American (New)"
"95","Uneeda Burger",4,47.65952,-122.34976,"$$",1129,"Burgers Sandwiches"
"96","Le Pichet",4,47.6107,-122.34259,"$$",959,"French Wine Bars Brasseries"
"97","Green Leaf Vietnamese Restaurant",4,47.59852,-122.3222,"$$",1079,"Vietnamese Sandwiches Noodles"
"98","Cafe Flora",4,47.62397,-122.29521,"$$",1079,"Vegetarian Vegan Gluten-Free"
"99","Suika Seattle",4,47.6149776553302,-122.323858731759,"$$",604,"Izakaya Ramen Sushi Bars"
"100","Tamarind Tree",4,47.5998406645559,-122.317832050262,"$$",1250,"Vietnamese Noodles"
"101","Nishino",4.5,47.626865892007,-122.29180523016,"$$$",631,"Sushi Bars Japanese"
"102","Frankie & Jo's Capitol Hill",4.5,47.612983211875,-122.319105863571,"$$",406,"Ice Cream & Frozen Yogurt"
"103","Nue",4,47.61483,-122.3146,"$$",634,"Tapas/Small Plates Cocktail Bars Breakfast & Brunch"
"104","Joule",4,47.64962,-122.3424,"$$",802,"Asian Fusion Korean Breakfast & Brunch"
"105","Shaker and Spear",4.5,47.61203,-122.34165,"$$",529,"Seafood American (New) Breakfast & Brunch"
"106","Plum Bistro",4,47.6137675,-122.3171839,"$$",1332,"Vegan"
"107","Knee High Stocking",4,47.61691,-122.32762,"$$",788,"Cocktail Bars Speakeasies Filipino"
"108","Fainting Goat Gelato",4.5,47.66125,-122.33473,"$",612,"Ice Cream & Frozen Yogurt Gelato"
"109","Pestle Rock",4.5,47.6685,-122.38653,"$$",645,"Thai"
"110","Ramen Danbo",4.5,47.61548,-122.31594,"$$",524,"Ramen Noodles"
"111","Marination Ma Kai",4,47.5895547295386,-122.380718663883,"$$",897,"Korean Hawaiian Asian Fusion"
"112","The Harvest Vine",4.5,47.62258,-122.29725,"$$$",569,"Tapas Bars Spanish Basque"
"113","Stateside",4,47.6141895780828,-122.327432663824,"$$",714,"Vietnamese Asian Fusion Cocktail Bars"
"114","Starbucks",4,47.610021,-122.342583,"$",1177,"Coffee & Tea"
"115","Black Bottle",4,47.61543,-122.34967,"$$",1051,"American (New) Gastropubs Tapas/Small Plates"
"116","Michou",4.5,47.6099027006239,-122.342490149271,"$",503,"Delis Sandwiches"
"117","Bathtub Gin & Co",4,47.6132,-122.34484,"$$",867,"Cocktail Bars Speakeasies"
"118","No Bones Beach Club",4.5,47.6683552,-122.3786058,"$$",498,"Vegan Cocktail Bars Sandwiches"
"119","Mike's Noodle House",4,47.59859,-122.32482,"$",962,"Chinese Noodles"
"120","Art of The Table",4.5,47.6528780234499,-122.342783700594,"$$$$",608,"American (New)"
"121","Revel",3.5,47.623939,-122.338732,"$$",1313,"Korean American (New)"
"122","Macrina Bakery & Cafe",4,47.61447,-122.34798,"$$",895,"Bakeries Cafes Patisserie/Cake Shop"
"123","Café Campagne",4,47.60975,-122.34143,"$$",1052,"French Breakfast & Brunch Cafes"
"124","Espresso Vivace Sidewalk Bar",4.5,47.621665,-122.321304,"$",401,"Coffee & Tea"
"125","Din Tai Fung",4,47.61289,-122.33531,"$$",868,"Taiwanese Shanghainese Dim Sum"
"126","The Fat Hen",4,47.67968,-122.37443,"$$",726,"Cafes Breakfast & Brunch"
"127","Americana",4,47.6205993717064,-122.321047782898,"$$",890,"American (New) Breakfast & Brunch Cocktail Bars"
"128","Lecōsho",4,47.606474929346,-122.3387322711,"$$",755,"American (New) Bars Seafood"
"129","Victrola Coffee Roasters",4.5,47.6143,-122.32731,"$",548,"Coffee Roasteries Breakfast & Brunch"
"130","Palace Kitchen",4,47.61459,-122.34002,"$$",1051,"American (New) Bars Desserts"
"131","Salty's on Alki",3.5,47.58659,-122.37666,"$$$",1685,"Seafood"
"132","Espresso Vivace Roasteria",4,47.6238354263561,-122.320776209235,"$",689,"Coffee & Tea"
"133","Pike Place Chowder",4,47.6124848522455,-122.33503818512,"$$",925,"Seafood Soup American (Traditional)"
"134","Six Seven Restaurant",4,47.6123040331025,-122.35230088234,"$$$",881,"American (New) Seafood"
"135","La Isla Cuisine",4,47.668848643842,-122.38729704946,"$$",1059,"Latin American Lounges Puerto Rican"
"136","La Carta de Oaxaca",4,47.66806,-122.38577,"$$",1199,"Mexican"
"137","Bizzarro Italian Cafe",4,47.66196,-122.34171,"$$",802,"Italian Desserts Bars"
"138","How To Cook a Wolf",4,47.6385402665478,-122.356887666769,"$$$",853,"Italian Tapas/Small Plates"
"139","Taylor Shellfish Oyster Bar",4.5,47.59884,-122.33268,"$$",528,"Seafood Live/Raw Food"
"140","5 Spot",4,47.63253,-122.35672,"$$",1069,"American (Traditional) Breakfast & Brunch"
"141","Poppy",4,47.624984588834,-122.32073759206,"$$$",1090,"American (New) Tapas/Small Plates"
"142","The Confectional",4.5,47.60937,-122.34142,"$$",420,"Bakeries Desserts"
"143","Salt & Straw",4.5,47.6142143070702,-122.323235442336,"$$",342,"Ice Cream & Frozen Yogurt"
"144","Umma's Lunch Box",4.5,47.60884,-122.33425,"$",384,"Korean Buffets"
"145","The Brooklyn Seafood, Steak & Oyster House",4,47.6071761944115,-122.336951661377,"$$$",1017,"Seafood Steakhouses Live/Raw Food"
"146","Steelhead Diner",3.5,47.60956,-122.34105,"$$",1429,"Diners Seafood American (Traditional)"
"147","Heartwood Provisions",4.5,47.6054687,-122.3369829,"$$$",476,"American (New) Desserts Breakfast & Brunch"
"148","Tavolàta",4,47.6142640792683,-122.346668243408,"$$$",894,"Italian"
"149","Ristorante Machiavelli",4,47.615,-122.32809,"$$",789,"Italian Pizza Desserts"
"150","Anchorhead Coffee",4.5,47.6133808022766,-122.334691182469,"$",337,"Coffee & Tea Bakeries"
"151","Katsu Burger",4,47.54408,-122.32914,"$$",748,"Burgers Japanese"
"152","Kizuki Ramen & Izakaya",4,47.6153842629972,-122.327005895599,"$$",985,"Ramen Izakaya"
"153","Bottlehouse",4.5,47.61347,-122.28899,"$$",291,"Wine Bars Tapas/Small Plates"
"154","Portage Bay Cafe - South Lake Union",3.5,47.62169,-122.33749,"$$",1666,"Breakfast & Brunch American (New) Cafes"
"155","Pie",4,47.65114,-122.35022,"$",673,"Desserts Coffee & Tea Bakeries"
"156","Trophy Cupcakes and Party",4,47.66084,-122.33559,"$$",756,"Coffee & Tea Cupcakes Venues & Event Spaces"
"157","In The Bowl Vegetarian Noodle Bistro",4,47.618676,-122.325665,"$$",664,"Noodles"
"158","Staple & Fancy",4,47.66354,-122.38007,"$$$",666,"Seafood Italian"
"159","Thai Tom",3.5,47.662455,-122.3132706,"$",1985,"Thai"
"160","Crumble & Flake Patisserie",4.5,47.6179,-122.32645,"$$",363,"Bakeries Macarons Patisserie/Cake Shop"
"161","Old School Frozen Custard",4,47.614279,-122.314674,"$",565,"Ice Cream & Frozen Yogurt"
"162","Ghost Alley Espresso",4.5,47.6085748,-122.3406767,"$",301,"Coffee & Tea Cafes"
"163","Red Mill Burgers",4,47.677847002847,-122.35471520758,"$",1202,"Burgers"
"164","The 5 Point Café",3.5,47.6181399,-122.34725,"$$",1702,"Dive Bars Diners Breakfast & Brunch"
"165","Saffron Grill",4,47.7089,-122.33262,"$$",1026,"Indian Mediterranean Soup"
"166","Queen Bee Cafe",4.5,47.6187286,-122.3034592,"$",340,"Cafes Coffee & Tea Breakfast & Brunch"
"167","Tango Restaurant & Lounge",4,47.6137299,-122.32891,"$$",803,"Spanish Tapas Bars Basque"
"168","Cafe Pettirosso",4,47.6138316046163,-122.31792964418,"$$",562,"Coffee & Tea Bakeries Breakfast & Brunch"
"169","Brouwer's Cafe",4,47.65163,-122.35423,"$$",930,"Modern European Pubs Belgian"
"170","Rain City Burgers",4,47.6759439,-122.3176159,"$",657,"Burgers Beer Bar"
"171","Annapurna Cafe",4,47.6185989746118,-122.32109886344,"$$",797,"Indian Himalayan/Nepalese Bars"
"172","Ugly Mug Café & Coffee Roasters",4.5,47.6597958,-122.3139519,"$",418,"Breakfast & Brunch Coffee & Tea Sandwiches"
"173","Mashiko Japanese Restaurant & Sushi Bar",4,47.56038,-122.38698,"$$$",659,"Japanese Sushi Bars"
"174","Manolin",4.5,47.651215,-122.343091,"$$",410,"Seafood"
"175","CJ's Eatery",4,47.6156985166871,-122.350629476196,"$$",663,"American (Traditional) Breakfast & Brunch Diners"
"176","Espresso Vivace Alley 24",4,47.62021,-122.33069,"$",553,"Coffee & Tea"
"177","Tilth",4,47.66116,-122.34006,"$$$",852,"American (New)"
"178","Blueacre Seafood",4,47.613779250456,-122.33514951541,"$$$",1049,"Seafood Live/Raw Food"
"179","Long Provincial Vietnamese",4,47.61096,-122.34081,"$$",900,"Vietnamese"
"180","Kurt Farm Shop",4.5,47.61371,-122.31773,"$",209,"Cheese Shops Ice Cream & Frozen Yogurt"
"181","AQUA by El Gaucho",4,47.614784817189,-122.3552942276,"$$$$",859,"Seafood"
"182","Unicorn",4,47.6142899,-122.31757,"$$",944,"American (New) Lounges Dive Bars"
"183","RN74",4,47.60997,-122.33681,"$$$",998,"American (New) French Wine Bars"
"184","Cupcake Royale",4,47.61388,-122.31761,"$",765,"Bakeries Ice Cream & Frozen Yogurt Cupcakes"
"185","Xi'an Noodles",4,47.66815,-122.31319,"$",545,"Chinese Noodles Hot Pot"
"186","Schilling Cider House",4.5,47.6496447,-122.3491281,"$$",300,"Bars Cideries"
"187","Sol Liquor Lounge",4.5,47.62460938971,-122.32560712946,"$$",355,"Lounges Cocktail Bars"
"188","Milstead",4.5,47.6493630890404,-122.347080911647,"$",405,"Coffee & Tea"
"189","Pomodoro",4.5,47.641699,-122.325672,"$$",372,"Italian Spanish Tapas/Small Plates"
"190","Amazing Thai Cuisine",4.5,47.66679,-122.31707,"$",484,"Thai"
"191","Storyville Coffee Company",4.5,47.6047463759017,-122.33651225825,"$$",327,"Coffee & Tea"
"192","Mojito",4.5,47.68448,-122.31602,"$$",587,"Cuban Colombian Venezuelan"
"193","Veggie Grill",4.5,47.6098539,-122.3365793,"$$",485,"American (New) Vegan Vegetarian"
"194","Kauai Family Restaurant",4.5,47.54553,-122.32585,"$",495,"Hawaiian Noodles Soup"
"195","Asadero Ballard",4.5,47.66687,-122.38282,"$$",446,"Mexican Steakhouses"
"196","Saigon Deli",4,47.5990153,-122.31535,"$",560,"Vietnamese Delis Sandwiches"
"197","Intrigue Chocolate",5,47.59908084314,-122.332570552826,"$$",169,"Chocolatiers & Shops Desserts"
"198","Alibi Room",4,47.60832,-122.34081,"$$",640,"American (New) Lounges Pizza"
"199","Mamnoon",4,47.61435,-122.3276,"$$",817,"Lebanese Persian/Iranian Syrian"
"200","A la Mode Pies",4.5,47.6717,-122.35467,"$$",404,"Desserts Bakeries"
"201","Street Bean Coffee",4.5,47.6173786,-122.3493343,"$",255,"Coffee & Tea"
"202","Citizen",4,47.6257499,-122.34588,"$$",869,"Creperies Coffee & Tea"
"203","Crow",4,47.62702,-122.34783,"$$",563,"American (New) Wine Bars Desserts"
"204","Seattle Best Tea",4.5,47.59846,-122.32731,"$",257,"Coffee & Tea Bubble Tea Juice Bars & Smoothies"
"205","Oddfellows Cafe & Bar",3.5,47.6147316,-122.3194491,"$$",1047,"Bars American (New) Cafes"
"206","Etta's",3.5,47.61081,-122.34377,"$$",1222,"Seafood"
"207","La Parisienne French Bakery",4.5,47.61678,-122.34671,"$",377,"Cafes Bakeries Patisserie/Cake Shop"
"208","Bacco Cafe & Bistro",4,47.6099483776499,-122.341100470373,"$$",701,"Breakfast & Brunch Cafes Cocktail Bars"
"209","Duke's Seafood & Chowder",4,47.6280260632239,-122.333892183964,"$$",714,"Seafood Bars"
"210","Barrio Mexican Kitchen & Bar",3.5,47.6136667159702,-122.31662850827,"$$",1099,"Mexican Bars"
"211","Market Grill",4.5,47.6089070425027,-122.340861002181,"$$",447,"Seafood Sandwiches Soup"
"212","Cakes of Paradise",4.5,47.54553,-122.32585,"$$",235,"Desserts Bakeries Patisserie/Cake Shop"
"213","The Beer Junction",4.5,47.562517,-122.386975,"$$",261,"Beer Bar"
"214","Shug's Soda Fountain + Ice Cream",4.5,47.60945,-122.34086,"$$",409,"Ice Cream & Frozen Yogurt Cocktail Bars Beer Bar"
"215","Due' Cucina Italiana",4.5,47.62245,-122.32064,"$$",292,"Italian Pasta Shops"
"216","Fremont Bowl",4.5,47.6590046,-122.3498476,"$$",328,"Japanese Poke"
"217","Ada's Technical Books and Cafe",4.5,47.6226405233527,-122.3126743,"$",217,"Bookstores Cafes"
"218","Brimmer & Heeltap",4.5,47.6685723625563,-122.363137557147,"$$",479,"American (New) Breakfast & Brunch Cocktail Bars"
"219","Cutters Crabhouse",3.5,47.6104850769043,-122.344390869141,"$$",1196,"Seafood Steakhouses American (Traditional)"
"220","Windy City Pie",4.5,47.6306947,-122.3742664,"$$",337,"Pizza Bars"
"221","Aladdin Falafel Corner",4.5,47.66244,-122.31344,"$",405,"Middle Eastern Falafel Greek"
"222","Sitka & Spruce",4,47.6147656718268,-122.328212837817,"$$$",696,"American (New)"
"223","Cactus Restaurants",4,47.6219151,-122.3371227,"$$",643,"Tex-Mex Mexican New Mexican Cuisine"
"224","Ivar's Acres of Clams",3.5,47.6041312723551,-122.339360054271,"$$",1180,"Seafood Bars American (Traditional)"
"225","Taylor Shellfish Oyster Bar",4,47.6232809,-122.354362,"$$",530,"Seafood Bars Live/Raw Food"
"226","Rosellini's",4.5,47.67937,-122.37472,"$$",407,"Bakeries Macarons Patisserie/Cake Shop"
"227","Tea Republik",4.5,47.6620911,-122.3132793,"$",287,"Tea Rooms Coffee & Tea"
"228","Kona Kitchen",4,47.69067,-122.32338,"$$",880,"Hawaiian Breakfast & Brunch Asian Fusion"
"229","Ray's Boathouse",4,47.67307,-122.40716,"$$$",914,"American (New) Seafood Bars"
"230","Fat Ducks Deli & Bakery",4.5,47.66887,-122.31327,"$",320,"Delis Bakeries Sandwiches"
"231","Pete's Egg Nest",4,47.6853,-122.35554,"$$",658,"Breakfast & Brunch"
"232","Senor Moose Cafe",4,47.66664,-122.38163,"$$",866,"Mexican"
"233","Sharetea",4,47.6613402793565,-122.316258698702,"$",445,"Bubble Tea Coffee & Tea Juice Bars & Smoothies"
"234","Hue Ky Mi Gia",4,47.5990692269986,-122.316223301189,"$",488,"Vietnamese Chinese Noodles"
"235","Buddha Ruksa",4,47.564769,-122.377232,"$$",799,"Thai"
"236","FareStart Restaurant",4.5,47.6152682020093,-122.337560722511,"$$",324,"American (New) Salad Sandwiches"
"237","Le Caviste",4.5,47.6145686,-122.3366618,"$$",215,"Wine Bars French"
"238","Jebena Cafe",4.5,47.71416,-122.31196,"$$",345,"Ethiopian"
"239","Mee Sum Pastry",4,47.6091726957566,-122.341359799475,"$",667,"Bakeries Chinese"
"240","Lowell's Restaurant",3.5,47.6089372,-122.341346,"$$",1331,"American (Traditional) Breakfast & Brunch Seafood"
"241","Wild Ginger",3.5,47.608831,-122.337421,"$$",1448,"Thai Pan Asian Wine Bars"
"242","General Porpoise",4,47.613088,-122.318735,"$$",534,"Donuts Coffee & Tea"
"243","D'Ambrosio Gelato",4.5,47.66722,-122.38442,"$",354,"Ice Cream & Frozen Yogurt Gelato Cafes"
"244","Pho Viet Anh",4,47.6256,-122.34926,"$",603,"Vietnamese Noodles"
"245","Tutta Bella Neapolitan Pizzeria - Wallingford",4,47.6604594196727,-122.342495150977,"$$",691,"Italian Pizza"
"246","Ba Bar",3.5,47.60699,-122.31648,"$$",1153,"Vietnamese Bars Bakeries"
"247","MarketSpice",4.5,47.60832,-122.34081,"$$",240,"Coffee & Tea Herbs & Spices"
"248","Serafina",4,47.63808,-122.32611,"$$$",644,"Italian Wine Bars Tapas/Small Plates"
"249","Pizzeria Credo",4.5,47.5622433,-122.3866417,"$$",405,"Pizza Italian"
"250","Flatstick Pub - Pioneer Square",4.5,47.6001501516853,-122.331142,"$$",285,"Mini Golf Pubs Beer Bar"
"251","Canon",4,47.61127,-122.31657,"$$",763,"American (New) Cocktail Bars"
"252","Lady Yum",5,47.61594,-122.34038,"$$",155,"Macarons Wine Bars"
"253","BAMBU",4,47.59785,-122.32338,"$",386,"Shaved Ice Bubble Tea Coffee & Tea"
"254","Meekong Bar",4.5,47.6167700829394,-122.346869073808,"$$",353,"Vietnamese Burgers Asian Fusion"
"255","Kau Kau Barbeque",4,47.59847,-122.32471,"$",894,"Barbeque Seafood Cantonese"
"256","Island Soul Restaurant",4,47.55812,-122.28544,"$$",734,"Caribbean Breakfast & Brunch Burgers"
"257","Wayward Vegan Cafe",4,47.6757,-122.3198,"$$",536,"Breakfast & Brunch Vegan Vegetarian"
"258","Rock Box",4,47.615287,-122.320031,"$$",453,"Karaoke Bars"
"259","Pop Pop Thai Street Food",4.5,47.72617,-122.34458,"$",475,"Thai Noodles"
"260","The Yellow Leaf",4,47.6146699,-122.34317,"$$",634,"Bakeries Cupcakes Macarons"
"261","U:Don",4,47.6617467,-122.3132848,"$",615,"Japanese Noodles"
"262","A + Hong Kong Kitchen",4,47.59854,-122.32652,"$",408,"Cantonese Hong Kong Style Cafe"
"263","Terra Plata",4,47.61449,-122.32807,"$$$",795,"American (New) Cocktail Bars Wine Bars"
"264","Molly Moon's Homemade Ice Cream",4.5,47.632234,-122.361486,"$",357,"Ice Cream & Frozen Yogurt"
"265","Hot Mama's Pizza",4,47.615379179632,-122.32323073437,"$",757,"Pizza"
"266","Cask & Trotter",4,47.626012,-122.3390033,"$$",500,"Barbeque Bars American (Traditional)"
"267","Storyville Coffee Company",4.5,47.638254,-122.356804,"$$",240,"Coffee & Tea"
"268","Simply Desserts",4,47.65019775453,-122.35001812348,"$",398,"Bakeries Desserts Patisserie/Cake Shop"
"269","Araya's Place",4.5,47.6238626,-122.2960954,"$$",328,"Thai Vegan Venues & Event Spaces"
"270","Il Terrazzo Carmine",4.5,47.598694662445,-122.33460180661,"$$$",402,"Italian"
"271","Gordito's",4,47.69054,-122.355963,"$",706,"Mexican"
"272","Glo's",4,47.61929,-122.32453,"$$",809,"Breakfast & Brunch Desserts"
